date,country,apl-driving,apl-transit,apl-walking
2020-04-26,ESP,20.09,11.18,19.5
2020-04-27,ESP,26.01,11.52,18.56
alternative_name,SWE,Sverige,Sverige,Sverige
2020-01-13,SWE,100.0,100.0,100.0
2020-01-14,SWE,100.72,98.91,100.6
2020-01-15,SWE,103.7,100.67,109.04
2020-01-16,SWE,107.45,102.31,107.33
2020-01-17,SWE,111.72,102.76,121.86
2020-01-18,SWE,119.02,110.37,123.88
2020-01-19,SWE,118.63,111.8,104.39
2020-01-20,SWE,103.59,107.03,111.64
2020-01-21,SWE,105.71,104.25,115.29
2020-01-22,SWE,108.07,106.43,115.5
2020-01-23,SWE,108.98,104.09,110.32
2020-01-24,SWE,120.11,113.28,134.48
2020-01-25,SWE,129.88,121.42,146.44
2020-01-26,SWE,120.86,112.38,97.47
2020-01-27,SWE,105.32,107.42,105.08
2020-01-28,SWE,106.1,107.58,107.55
2020-01-29,SWE,108.5,104.87,112.9
2020-01-30,SWE,110.73,103.88,112.2
2020-01-31,SWE,119.31,109.59,129.59
2020-02-01,SWE,128.96,115.41,139.5
2020-02-02,SWE,124.8,114.12,102.43
2020-02-03,SWE,105.05,108.11,107.74
2020-02-04,SWE,106.17,108.69,108.88
2020-02-05,SWE,110.49,110.05,116.1
2020-02-06,SWE,111.58,109.82,114.32
2020-02-07,SWE,121.04,120.22,126.58
2020-02-08,SWE,131.85,121.26,132.69
2020-02-09,SWE,127.06,112.38,86.77
2020-02-10,SWE,106.17,108.16,100.79
2020-02-11,SWE,109.44,108.44,109.4
2020-02-12,SWE,112.45,107.11,109.93
2020-02-13,SWE,115.86,106.42,113.56
2020-02-14,SWE,127.85,112.57,138.59
2020-02-15,SWE,139.42,118.27,133.07
2020-02-16,SWE,131.24,112.72,85.68
2020-02-17,SWE,108.78,109.38,103.01
2020-02-18,SWE,110.86,111.73,109.35
2020-02-19,SWE,116.62,111.12,116.71
2020-02-20,SWE,119.94,108.83,110.84
2020-02-21,SWE,127.9,112.67,129.4
2020-02-22,SWE,140.44,114.66,117.79
2020-02-23,SWE,135.95,109.64,93.14
2020-02-24,SWE,109.91,103.29,102.01
2020-02-25,SWE,113.16,103.16,103.6
2020-02-26,SWE,114.81,104.21,106.05
2020-02-27,SWE,119.45,104.68,107.1
2020-02-28,SWE,124.7,106.51,123.34
2020-02-29,SWE,134.96,110.13,125.17
2020-03-01,SWE,131.01,102.42,87.04
2020-03-02,SWE,106.66,101.12,102.28
2020-03-03,SWE,107.93,99.71,103.52
2020-03-04,SWE,110.3,98.62,103.18
2020-03-05,SWE,113.25,101.0,107.31
2020-03-06,SWE,120.88,108.83,130.14
2020-03-07,SWE,128.48,112.09,135.61
2020-03-08,SWE,124.21,102.58,91.56
2020-03-09,SWE,103.79,97.69,101.54
2020-03-10,SWE,103.06,93.21,100.22
2020-03-11,SWE,101.18,86.39,97.13
2020-03-12,SWE,92.71,76.67,77.25
2020-03-13,SWE,94.36,74.84,85.86
2020-03-14,SWE,95.97,71.74,89.72
2020-03-15,SWE,92.1,68.12,60.48
2020-03-16,SWE,79.3,61.39,67.77
2020-03-17,SWE,77.96,56.91,63.3
2020-03-18,SWE,78.77,55.25,61.53
2020-03-19,SWE,83.49,55.6,70.13
2020-03-20,SWE,84.37,56.92,69.54
2020-03-21,SWE,89.08,59.23,74.99
2020-03-22,SWE,87.35,55.55,64.46
2020-03-23,SWE,76.7,53.38,62.42
2020-03-24,SWE,78.65,53.34,65.43
2020-03-25,SWE,84.11,53.46,70.06
2020-03-26,SWE,87.32,53.25,72.9
2020-03-27,SWE,90.68,54.25,79.15
2020-03-28,SWE,91.84,55.07,76.63
2020-03-29,SWE,88.57,57.56,64.29
2020-03-30,SWE,80.65,53.14,61.77
2020-03-31,SWE,83.41,53.02,68.61
2020-04-01,SWE,84.88,54.34,70.51
2020-04-02,SWE,84.57,51.15,62.42
2020-04-03,SWE,87.5,51.85,68.73
2020-04-04,SWE,86.9,53.24,74.44
2020-04-05,SWE,90.01,55.66,70.93
2020-04-06,SWE,95.39,59.93,83.89
2020-04-07,SWE,96.31,60.7,77.63
2020-04-08,SWE,102.94,58.55,82.36
2020-04-09,SWE,104.48,59.83,78.78
2020-04-10,SWE,90.58,55.36,70.35
2020-04-11,SWE,79.24,48.85,61.91
2020-04-12,SWE,84.58,53.02,56.47
2020-04-13,SWE,94.74,58.53,62.45
2020-04-14,SWE,91.83,60.46,71.63
2020-04-15,SWE,93.95,60.02,79.32
2020-04-16,SWE,94.94,58.48,77.12
2020-04-17,SWE,100.77,59.88,82.08
2020-04-18,SWE,99.89,62.0,84.62
2020-04-19,SWE,99.7,63.09,78.39
2020-04-20,SWE,94.34,61.4,81.22
2020-04-21,SWE,98.03,61.01,88.22
2020-04-22,SWE,101.1,62.24,89.06
2020-04-23,SWE,101.83,61.12,88.55
2020-04-24,SWE,105.29,60.62,85.18
2020-04-25,SWE,105.8,65.35,85.7
2020-04-26,SWE,103.91,63.54,78.72
2020-04-27,SWE,96.6,62.87,72.55
alternative_name,CHE,Schweiz,Schweiz,Schweiz
2020-01-13,CHE,100.0,100.0,100.0
2020-01-14,CHE,102.35,102.26,107.83
2020-01-15,CHE,108.16,106.79,116.33
2020-01-16,CHE,106.47,100.41,115.19
2020-01-17,CHE,119.06,105.77,121.72
2020-01-18,CHE,112.18,102.94,123.94
2020-01-19,CHE,107.38,98.62,85.59
2020-01-20,CHE,103.55,103.98,105.55
2020-01-21,CHE,105.97,105.3,115.59
2020-01-22,CHE,109.5,109.24,119.13
2020-01-23,CHE,107.2,104.2,112.6
2020-01-24,CHE,120.2,105.31,120.96
2020-01-25,CHE,118.59,103.38,127.16
2020-01-26,CHE,108.43,94.37,82.82
2020-01-27,CHE,100.31,100.71,101.24
2020-01-28,CHE,102.79,101.82,100.81
2020-01-29,CHE,108.48,106.52,109.78
2020-01-30,CHE,110.11,102.47,112.0
2020-01-31,CHE,122.29,106.68,128.14
2020-02-01,CHE,115.4,101.75,128.94
2020-02-02,CHE,102.66,98.59,80.23
2020-02-03,CHE,101.26,102.59,100.05
2020-02-04,CHE,102.5,106.37,102.63
2020-02-05,CHE,108.49,108.07,110.77
2020-02-06,CHE,108.21,104.77,110.69
2020-02-07,CHE,124.6,106.86,127.55
2020-02-08,CHE,125.47,103.3,131.54
2020-02-09,CHE,112.56,96.86,90.65
2020-02-10,CHE,103.05,103.62,97.11
2020-02-11,CHE,104.92,104.72,103.63
2020-02-12,CHE,108.31,105.8,109.24
2020-02-13,CHE,110.1,104.18,109.24
2020-02-14,CHE,129.38,105.83,128.9
2020-02-15,CHE,137.92,103.01,136.98
2020-02-16,CHE,112.08,101.62,95.29
2020-02-17,CHE,108.35,113.43,105.7
2020-02-18,CHE,107.76,113.32,114.05
2020-02-19,CHE,108.75,111.45,112.0
2020-02-20,CHE,111.07,107.04,119.18
2020-02-21,CHE,127.62,111.03,129.7
2020-02-22,CHE,136.17,109.41,142.04
2020-02-23,CHE,108.61,97.7,92.9
2020-02-24,CHE,106.53,106.3,114.85
2020-02-25,CHE,106.25,105.79,108.11
2020-02-26,CHE,107.91,108.14,107.05
2020-02-27,CHE,106.6,108.12,107.66
2020-02-28,CHE,114.6,104.49,124.55
2020-02-29,CHE,114.48,98.68,119.52
2020-03-01,CHE,101.36,90.97,89.31
2020-03-02,CHE,96.21,96.6,89.8
2020-03-03,CHE,98.2,96.76,100.73
2020-03-04,CHE,102.72,99.5,104.97
2020-03-05,CHE,102.4,97.85,95.92
2020-03-06,CHE,111.37,100.1,111.56
2020-03-07,CHE,108.9,95.23,123.3
2020-03-08,CHE,106.95,87.16,87.32
2020-03-09,CHE,95.1,90.4,90.24
2020-03-10,CHE,95.25,88.38,89.77
2020-03-11,CHE,97.44,84.67,101.0
2020-03-12,CHE,86.01,73.36,90.0
2020-03-13,CHE,84.32,63.2,88.42
2020-03-14,CHE,74.03,56.69,79.34
2020-03-15,CHE,70.65,47.61,70.87
2020-03-16,CHE,67.59,41.84,65.25
2020-03-17,CHE,59.59,33.84,55.6
2020-03-18,CHE,57.32,32.12,57.14
2020-03-19,CHE,55.1,29.17,54.05
2020-03-20,CHE,51.83,26.17,49.97
2020-03-21,CHE,40.3,22.24,41.14
2020-03-22,CHE,38.61,22.54,34.36
2020-03-23,CHE,48.87,24.29,43.81
2020-03-24,CHE,50.18,24.12,45.97
2020-03-25,CHE,50.97,24.08,45.61
2020-03-26,CHE,51.57,23.91,45.53
2020-03-27,CHE,55.34,24.44,53.59
2020-03-28,CHE,52.01,25.05,57.67
2020-03-29,CHE,42.65,22.39,33.78
2020-03-30,CHE,50.7,23.59,41.09
2020-03-31,CHE,56.12,26.86,51.1
2020-04-01,CHE,56.89,26.63,53.27
2020-04-02,CHE,58.03,26.33,54.62
2020-04-03,CHE,59.52,27.05,60.12
2020-04-04,CHE,54.62,25.8,61.01
2020-04-05,CHE,56.98,27.86,62.48
2020-04-06,CHE,60.38,27.57,59.32
2020-04-07,CHE,64.19,28.91,63.28
2020-04-08,CHE,66.9,30.46,67.22
2020-04-09,CHE,64.73,28.46,66.23
2020-04-10,CHE,58.77,29.91,68.0
2020-04-11,CHE,59.63,29.12,68.16
2020-04-12,CHE,51.83,28.31,60.67
2020-04-13,CHE,62.12,31.32,64.43
2020-04-14,CHE,66.63,32.24,59.93
2020-04-15,CHE,70.18,34.04,67.13
2020-04-16,CHE,71.22,33.46,68.44
2020-04-17,CHE,72.89,35.43,72.89
2020-04-18,CHE,67.98,33.75,71.94
2020-04-19,CHE,66.18,35.2,67.65
2020-04-20,CHE,68.48,34.66,61.7
2020-04-21,CHE,70.2,34.56,63.66
2020-04-22,CHE,74.07,37.65,69.95
2020-04-23,CHE,75.19,36.13,70.87
2020-04-24,CHE,76.14,36.07,75.27
2020-04-25,CHE,69.71,34.43,72.22
2020-04-26,CHE,69.02,37.92,65.37
2020-04-27,CHE,75.27,40.88,69.1
alternative_name,THA,ประเทศไทย,,ประเทศไทย
2020-01-13,THA,100.0,,100.0
2020-01-14,THA,100.25,,100.01
2020-01-15,THA,106.9,,107.0
2020-01-16,THA,106.81,,107.51
2020-01-17,THA,141.87,,124.83
2020-01-18,THA,143.83,,128.79
2020-01-19,THA,118.67,,113.07
2020-01-20,THA,100.95,,106.0
2020-01-21,THA,97.65,,102.35
2020-01-22,THA,98.01,,105.0
2020-01-23,THA,103.47,,105.35
2020-01-24,THA,146.05,,124.57
2020-01-25,THA,146.28,,129.1
2020-01-26,THA,119.0,,108.86
2020-01-27,THA,98.11,,101.22
2020-01-28,THA,97.32,,99.47
2020-01-29,THA,96.72,,96.3
2020-01-30,THA,100.38,,96.04
2020-01-31,THA,133.01,,110.42
2020-02-01,THA,133.95,,113.03
2020-02-02,THA,111.02,,92.75
2020-02-03,THA,93.53,,87.8
2020-02-04,THA,93.49,,86.38
2020-02-05,THA,97.06,,87.63
2020-02-06,THA,105.41,,93.32
2020-02-07,THA,168.52,,114.17
2020-02-08,THA,150.0,,115.06
2020-02-09,THA,127.41,,101.57
2020-02-10,THA,107.4,,87.08
2020-02-11,THA,93.27,,83.93
2020-02-12,THA,93.96,,83.1
2020-02-13,THA,101.64,,88.75
2020-02-14,THA,143.78,,109.71
2020-02-15,THA,132.17,,106.33
2020-02-16,THA,106.38,,87.59
2020-02-17,THA,90.95,,81.69
2020-02-18,THA,89.7,,80.36
2020-02-19,THA,91.05,,81.89
2020-02-20,THA,97.43,,85.02
2020-02-21,THA,130.94,,100.43
2020-02-22,THA,132.85,,101.57
2020-02-23,THA,103.78,,84.46
2020-02-24,THA,89.83,,79.06
2020-02-25,THA,89.39,,77.06
2020-02-26,THA,88.22,,74.6
2020-02-27,THA,90.91,,76.91
2020-02-28,THA,127.98,,92.37
2020-02-29,THA,121.03,,90.82
2020-03-01,THA,98.25,,77.0
2020-03-02,THA,86.08,,72.83
2020-03-03,THA,84.61,,72.51
2020-03-04,THA,87.86,,71.74
2020-03-05,THA,97.04,,75.31
2020-03-06,THA,125.92,,88.52
2020-03-07,THA,117.51,,85.64
2020-03-08,THA,96.72,,72.36
2020-03-09,THA,82.55,,67.72
2020-03-10,THA,81.97,,64.95
2020-03-11,THA,81.09,,62.91
2020-03-12,THA,80.51,,61.64
2020-03-13,THA,103.99,,67.46
2020-03-14,THA,98.2,,63.64
2020-03-15,THA,79.89,,52.86
2020-03-16,THA,69.42,,48.11
2020-03-17,THA,68.51,,46.84
2020-03-18,THA,67.41,,43.73
2020-03-19,THA,67.51,,42.29
2020-03-20,THA,76.95,,43.3
2020-03-21,THA,70.01,,38.22
2020-03-22,THA,57.61,,31.51
2020-03-23,THA,50.96,,28.22
2020-03-24,THA,51.8,,27.43
2020-03-25,THA,47.93,,25.58
2020-03-26,THA,39.22,,22.88
2020-03-27,THA,40.34,,23.22
2020-03-28,THA,38.0,,21.91
2020-03-29,THA,38.91,,22.17
2020-03-30,THA,39.1,,22.88
2020-03-31,THA,39.95,,22.73
2020-04-01,THA,38.74,,22.39
2020-04-02,THA,39.21,,22.57
2020-04-03,THA,39.47,,22.32
2020-04-04,THA,37.32,,21.9
2020-04-05,THA,35.85,,20.76
2020-04-06,THA,36.68,,21.92
2020-04-07,THA,36.23,,22.15
2020-04-08,THA,36.81,,21.85
2020-04-09,THA,37.29,,22.26
2020-04-10,THA,39.11,,25.96
2020-04-11,THA,36.79,,22.47
2020-04-12,THA,35.36,,21.38
2020-04-13,THA,35.08,,21.36
2020-04-14,THA,35.84,,23.09
2020-04-15,THA,36.73,,21.91
2020-04-16,THA,37.6,,23.03
2020-04-17,THA,39.82,,22.91
2020-04-18,THA,39.49,,23.12
2020-04-19,THA,39.47,,23.18
2020-04-20,THA,39.48,,22.43
2020-04-21,THA,40.52,,23.6
2020-04-22,THA,40.33,,24.03
2020-04-23,THA,41.43,,24.49
2020-04-24,THA,45.73,,27.48
2020-04-25,THA,43.67,,24.61
2020-04-26,THA,42.89,,24.51
2020-04-27,THA,42.45,,25.03
alternative_name,TUR,Türkiye,,Türkiye
2020-01-13,TUR,100.0,,100.0
2020-01-14,TUR,103.22,,100.97
2020-01-15,TUR,106.28,,104.45
2020-01-16,TUR,109.51,,105.61
2020-01-17,TUR,139.77,,133.4
2020-01-18,TUR,144.21,,141.4
2020-01-19,TUR,126.23,,100.15
2020-01-20,TUR,113.38,,98.86
2020-01-21,TUR,115.78,,105.99
2020-01-22,TUR,121.64,,116.43
2020-01-23,TUR,121.24,,109.98
2020-01-24,TUR,137.22,,122.95
2020-01-25,TUR,147.12,,137.8
2020-01-26,TUR,139.6,,113.11
2020-01-27,TUR,117.38,,116.57
2020-01-28,TUR,120.16,,115.92
2020-01-29,TUR,125.39,,119.46
2020-01-30,TUR,122.1,,110.74
2020-01-31,TUR,133.87,,126.5
2020-02-01,TUR,142.13,,136.48
2020-02-02,TUR,139.13,,115.89
2020-02-03,TUR,102.1,,102.28
2020-02-04,TUR,106.42,,106.53
2020-02-05,TUR,112.39,,97.02
2020-02-06,TUR,106.91,,93.83
2020-02-07,TUR,118.36,,110.49
2020-02-08,TUR,117.66,,113.95
2020-02-09,TUR,113.05,,98.59
2020-02-10,TUR,101.9,,102.85
2020-02-11,TUR,103.9,,104.58
2020-02-12,TUR,105.73,,107.21
2020-02-13,TUR,111.09,,116.8
2020-02-14,TUR,132.79,,140.46
2020-02-15,TUR,134.93,,143.77
2020-02-16,TUR,127.12,,117.01
2020-02-17,TUR,106.28,,111.37
2020-02-18,TUR,108.41,,113.16
2020-02-19,TUR,109.91,,113.32
2020-02-20,TUR,120.13,,107.45
2020-02-21,TUR,128.97,,126.14
2020-02-22,TUR,140.83,,153.57
2020-02-23,TUR,130.08,,127.44
2020-02-24,TUR,104.83,,109.87
2020-02-25,TUR,108.22,,113.45
2020-02-26,TUR,110.9,,115.04
2020-02-27,TUR,108.88,,105.49
2020-02-28,TUR,118.39,,120.33
2020-02-29,TUR,128.76,,131.5
2020-03-01,TUR,130.15,,124.52
2020-03-02,TUR,104.12,,110.83
2020-03-03,TUR,108.92,,114.36
2020-03-04,TUR,109.93,,113.61
2020-03-05,TUR,114.39,,110.01
2020-03-06,TUR,131.88,,138.62
2020-03-07,TUR,155.73,,181.98
2020-03-08,TUR,144.8,,140.56
2020-03-09,TUR,108.78,,110.32
2020-03-10,TUR,108.6,,101.46
2020-03-11,TUR,106.5,,108.5
2020-03-12,TUR,108.97,,106.58
2020-03-13,TUR,125.45,,108.1
2020-03-14,TUR,126.89,,108.73
2020-03-15,TUR,104.01,,71.23
2020-03-16,TUR,84.62,,66.55
2020-03-17,TUR,74.75,,54.64
2020-03-18,TUR,65.02,,45.19
2020-03-19,TUR,57.37,,40.21
2020-03-20,TUR,58.37,,40.3
2020-03-21,TUR,52.37,,34.76
2020-03-22,TUR,46.65,,28.11
2020-03-23,TUR,47.92,,34.07
2020-03-24,TUR,45.92,,31.73
2020-03-25,TUR,46.35,,31.79
2020-03-26,TUR,46.97,,32.46
2020-03-27,TUR,49.46,,31.78
2020-03-28,TUR,45.67,,26.33
2020-03-29,TUR,39.56,,22.13
2020-03-30,TUR,48.6,,31.91
2020-03-31,TUR,47.48,,30.05
2020-04-01,TUR,45.59,,30.81
2020-04-02,TUR,42.85,,28.95
2020-04-03,TUR,47.09,,31.58
2020-04-04,TUR,33.08,,26.13
2020-04-05,TUR,29.09,,21.94
2020-04-06,TUR,36.48,,30.15
2020-04-07,TUR,35.2,,29.97
2020-04-08,TUR,37.06,,30.21
2020-04-09,TUR,37.57,,31.35
2020-04-10,TUR,38.86,,32.49
2020-04-11,TUR,15.04,,14.58
2020-04-12,TUR,19.54,,15.69
2020-04-13,TUR,43.99,,36.97
2020-04-14,TUR,41.94,,34.1
2020-04-15,TUR,40.95,,32.68
2020-04-16,TUR,45.06,,36.88
2020-04-17,TUR,44.15,,35.99
2020-04-18,TUR,15.68,,14.23
2020-04-19,TUR,22.23,,17.34
2020-04-20,TUR,50.03,,40.61
2020-04-21,TUR,51.86,,40.36
2020-04-22,TUR,50.48,,39.94
2020-04-23,TUR,18.02,,16.86
2020-04-24,TUR,15.92,,15.66
2020-04-25,TUR,15.36,,14.57
2020-04-26,TUR,23.55,,18.11
2020-04-27,TUR,52.39,,43.35
alternative_name,UKR,Україна,,Україна
2020-01-13,UKR,100.0,,100.0
2020-01-14,UKR,104.63,,100.93
2020-01-15,UKR,110.48,,107.14
2020-01-16,UKR,106.39,,99.31
2020-01-17,UKR,111.8,,104.36
2020-01-18,UKR,95.55,,90.34
2020-01-19,UKR,94.31,,82.38
2020-01-20,UKR,102.26,,100.13
2020-01-21,UKR,107.91,,105.22
2020-01-22,UKR,108.29,,98.49
2020-01-23,UKR,106.03,,101.26
2020-01-24,UKR,110.47,,110.18
2020-01-25,UKR,98.07,,103.79
2020-01-26,UKR,95.04,,89.19
2020-01-27,UKR,103.26,,103.64
2020-01-28,UKR,106.53,,104.42
2020-01-29,UKR,105.46,,97.56
2020-01-30,UKR,102.67,,101.68
2020-01-31,UKR,114.02,,104.36
2020-02-01,UKR,95.95,,103.08
2020-02-02,UKR,96.06,,89.55
2020-02-03,UKR,103.67,,102.65
2020-02-04,UKR,111.17,,102.65
2020-02-05,UKR,102.51,,96.44
2020-02-06,UKR,101.51,,99.15
2020-02-07,UKR,108.61,,98.72
2020-02-08,UKR,98.27,,96.17
2020-02-09,UKR,96.45,,89.52
2020-02-10,UKR,104.5,,104.29
2020-02-11,UKR,111.6,,109.65
2020-02-12,UKR,114.06,,110.52
2020-02-13,UKR,115.46,,116.99
2020-02-14,UKR,130.95,,133.1
2020-02-15,UKR,108.1,,115.13
2020-02-16,UKR,105.35,,100.66
2020-02-17,UKR,108.7,,112.72
2020-02-18,UKR,113.54,,117.5
2020-02-19,UKR,116.4,,119.22
2020-02-20,UKR,114.54,,117.24
2020-02-21,UKR,121.01,,118.93
2020-02-22,UKR,106.91,,119.0
2020-02-23,UKR,103.98,,89.97
2020-02-24,UKR,107.55,,100.16
2020-02-25,UKR,112.16,,112.76
2020-02-26,UKR,113.88,,110.48
2020-02-27,UKR,114.67,,109.24
2020-02-28,UKR,123.43,,120.46
2020-02-29,UKR,104.01,,111.58
2020-03-01,UKR,97.97,,93.4
2020-03-02,UKR,107.47,,100.66
2020-03-03,UKR,113.7,,117.61
2020-03-04,UKR,112.97,,115.22
2020-03-05,UKR,118.39,,119.64
2020-03-06,UKR,130.33,,123.35
2020-03-07,UKR,108.19,,116.4
2020-03-08,UKR,94.1,,102.37
2020-03-09,UKR,107.63,,93.22
2020-03-10,UKR,111.75,,114.1
2020-03-11,UKR,117.72,,105.51
2020-03-12,UKR,112.55,,117.29
2020-03-13,UKR,110.81,,106.53
2020-03-14,UKR,86.44,,78.91
2020-03-15,UKR,81.77,,65.03
2020-03-16,UKR,91.14,,80.62
2020-03-17,UKR,92.99,,75.4
2020-03-18,UKR,82.7,,67.77
2020-03-19,UKR,78.13,,66.52
2020-03-20,UKR,77.21,,63.78
2020-03-21,UKR,60.22,,48.24
2020-03-22,UKR,55.34,,39.99
2020-03-23,UKR,63.26,,45.87
2020-03-24,UKR,63.45,,47.01
2020-03-25,UKR,64.72,,50.16
2020-03-26,UKR,68.26,,52.58
2020-03-27,UKR,71.84,,53.66
2020-03-28,UKR,59.49,,51.41
2020-03-29,UKR,61.03,,50.97
2020-03-30,UKR,59.44,,44.44
2020-03-31,UKR,59.29,,43.23
2020-04-01,UKR,59.66,,43.38
2020-04-02,UKR,60.86,,47.8
2020-04-03,UKR,62.71,,49.07
2020-04-04,UKR,54.31,,43.62
2020-04-05,UKR,59.03,,45.55
2020-04-06,UKR,58.51,,46.95
2020-04-07,UKR,64.05,,49.64
2020-04-08,UKR,61.8,,50.22
2020-04-09,UKR,64.3,,51.23
2020-04-10,UKR,64.78,,49.21
2020-04-11,UKR,54.75,,43.49
2020-04-12,UKR,57.59,,43.96
2020-04-13,UKR,64.68,,50.87
2020-04-14,UKR,65.56,,47.76
2020-04-15,UKR,66.23,,45.88
2020-04-16,UKR,68.98,,47.12
2020-04-17,UKR,70.43,,49.07
2020-04-18,UKR,52.23,,38.97
2020-04-19,UKR,47.29,,35.34
2020-04-20,UKR,61.87,,42.41
2020-04-21,UKR,68.21,,49.23
2020-04-22,UKR,71.41,,53.77
2020-04-23,UKR,76.66,,56.18
2020-04-24,UKR,77.47,,58.27
2020-04-25,UKR,65.65,,48.15
2020-04-26,UKR,68.41,,45.76
2020-04-27,UKR,75.48,,56.84
alternative_name,ARE,الإمارات العربية المتحدة,,الإمارات العربية المتحدة
2020-01-13,ARE,100.0,,100.0
2020-01-14,ARE,102.23,,102.29
2020-01-15,ARE,99.74,,93.86
2020-01-16,ARE,110.59,,108.43
2020-01-17,ARE,116.91,,113.32
2020-01-18,ARE,106.6,,104.46
2020-01-19,ARE,97.66,,94.93
2020-01-20,ARE,98.69,,95.39
2020-01-21,ARE,97.72,,93.25
2020-01-22,ARE,101.27,,95.57
2020-01-23,ARE,112.92,,104.79
2020-01-24,ARE,116.76,,105.5
2020-01-25,ARE,111.29,,106.04
2020-01-26,ARE,102.84,,99.18
2020-01-27,ARE,101.32,,101.14
2020-01-28,ARE,103.87,,98.25
2020-01-29,ARE,99.71,,96.29
2020-01-30,ARE,112.27,,102.68
2020-01-31,ARE,115.3,,107.64
2020-02-01,ARE,108.99,,104.04
2020-02-02,ARE,100.02,,96.89
2020-02-03,ARE,101.2,,99.36
2020-02-04,ARE,98.98,,94.11
2020-02-05,ARE,104.9,,97.71
2020-02-06,ARE,117.21,,107.04
2020-02-07,ARE,123.8,,109.61
2020-02-08,ARE,108.76,,101.93
2020-02-09,ARE,101.18,,101.25
2020-02-10,ARE,101.68,,98.21
2020-02-11,ARE,103.02,,97.86
2020-02-12,ARE,105.41,,98.25
2020-02-13,ARE,118.86,,107.32
2020-02-14,ARE,122.43,,111.39
2020-02-15,ARE,114.35,,109.75
2020-02-16,ARE,107.47,,105.64
2020-02-17,ARE,107.09,,101.79
2020-02-18,ARE,107.74,,105.61
2020-02-19,ARE,110.16,,103.68
2020-02-20,ARE,124.39,,115.86
2020-02-21,ARE,122.5,,111.25
2020-02-22,ARE,109.61,,101.54
2020-02-23,ARE,102.9,,95.21
2020-02-24,ARE,101.68,,95.18
2020-02-25,ARE,99.74,,92.86
2020-02-26,ARE,103.81,,92.5
2020-02-27,ARE,109.68,,96.0
2020-02-28,ARE,110.64,,106.89
2020-02-29,ARE,100.67,,93.89
2020-03-01,ARE,94.02,,92.89
2020-03-02,ARE,90.96,,86.61
2020-03-03,ARE,89.6,,85.11
2020-03-04,ARE,91.01,,88.64
2020-03-05,ARE,103.03,,92.54
2020-03-06,ARE,104.73,,97.14
2020-03-07,ARE,98.91,,94.57
2020-03-08,ARE,92.04,,88.29
2020-03-09,ARE,90.3,,87.96
2020-03-10,ARE,91.39,,88.61
2020-03-11,ARE,87.64,,83.46
2020-03-12,ARE,85.43,,77.29
2020-03-13,ARE,82.88,,83.46
2020-03-14,ARE,71.44,,70.79
2020-03-15,ARE,71.41,,69.14
2020-03-16,ARE,66.4,,66.43
2020-03-17,ARE,63.25,,59.79
2020-03-18,ARE,58.5,,60.71
2020-03-19,ARE,58.9,,55.46
2020-03-20,ARE,56.01,,57.5
2020-03-21,ARE,55.18,,55.43
2020-03-22,ARE,48.19,,48.86
2020-03-23,ARE,42.8,,41.64
2020-03-24,ARE,46.04,,45.46
2020-03-25,ARE,46.16,,46.07
2020-03-26,ARE,40.04,,40.07
2020-03-27,ARE,32.91,,40.04
2020-03-28,ARE,35.17,,38.43
2020-03-29,ARE,38.59,,41.5
2020-03-30,ARE,40.23,,47.86
2020-03-31,ARE,40.25,,43.25
2020-04-01,ARE,41.04,,43.29
2020-04-02,ARE,39.5,,42.14
2020-04-03,ARE,37.06,,39.21
2020-04-04,ARE,40.23,,42.64
2020-04-05,ARE,37.86,,40.29
2020-04-06,ARE,37.87,,42.75
2020-04-07,ARE,37.59,,39.71
2020-04-08,ARE,39.17,,45.0
2020-04-09,ARE,37.21,,37.93
2020-04-10,ARE,39.73,,47.46
2020-04-11,ARE,42.36,,50.71
2020-04-12,ARE,44.16,,56.86
2020-04-13,ARE,42.93,,48.5
2020-04-14,ARE,42.46,,48.32
2020-04-15,ARE,40.74,,43.18
2020-04-16,ARE,41.26,,40.57
2020-04-17,ARE,39.71,,47.0
2020-04-18,ARE,44.19,,51.04
2020-04-19,ARE,42.94,,44.18
2020-04-20,ARE,44.13,,47.0
2020-04-21,ARE,44.64,,45.43
2020-04-22,ARE,45.82,,50.93
2020-04-23,ARE,42.94,,48.5
2020-04-24,ARE,40.26,,42.25
2020-04-25,ARE,45.32,,43.0
2020-04-26,ARE,47.06,,47.5
2020-04-27,ARE,46.52,,44.86
2020-01-13,URY,100.0,,100.0
2020-01-14,URY,96.84,,94.9
2020-01-15,URY,92.9,,78.04
2020-01-16,URY,103.48,,100.46
2020-01-17,URY,114.91,,105.04
2020-01-18,URY,115.03,,98.78
2020-01-19,URY,99.48,,76.52
2020-01-20,URY,93.3,,89.94
2020-01-21,URY,90.33,,91.02
2020-01-22,URY,91.99,,93.33
2020-01-23,URY,91.7,,92.41
2020-01-24,URY,105.14,,97.53
2020-01-25,URY,112.73,,87.8
2020-01-26,URY,94.35,,59.06
2020-01-27,URY,86.79,,80.88
2020-01-28,URY,81.38,,81.43
2020-01-29,URY,77.9,,79.01
2020-01-30,URY,86.05,,77.77
2020-01-31,URY,101.42,,88.53
2020-02-01,URY,115.88,,79.56
2020-02-02,URY,83.72,,62.04
2020-02-03,URY,87.54,,79.42
2020-02-04,URY,87.68,,88.75
2020-02-05,URY,90.01,,86.9
2020-02-06,URY,92.01,,86.85
2020-02-07,URY,108.97,,94.96
2020-02-08,URY,108.71,,87.58
