date,country,isolation
2020-02-28,RU-KHA,0.6
2020-02-29,RU-KHA,2.0
2020-03-01,RU-KHA,2.7
2020-03-02,RU-KHA,0.6
2020-03-03,RU-KHA,0.5
2020-03-04,RU-KHA,0.5
2020-03-05,RU-KHA,0.5
2020-03-06,RU-KHA,0.5
2020-03-07,RU-KHA,1.9
2020-03-08,RU-KHA,2.6
2020-03-09,RU-KHA,2.8
2020-03-10,RU-KHA,0.6
2020-03-11,RU-KHA,0.6
2020-03-12,RU-KHA,0.6
2020-03-13,RU-KHA,0.6
2020-03-14,RU-KHA,2.0
2020-03-15,RU-KHA,2.7
2020-03-16,RU-KHA,0.6
2020-03-17,RU-KHA,0.6
2020-03-18,RU-KHA,0.6
2020-03-19,RU-KHA,0.7
2020-03-20,RU-KHA,0.7
2020-03-21,RU-KHA,2.1
2020-03-22,RU-KHA,2.7
2020-03-23,RU-KHA,0.9
2020-03-24,RU-KHA,0.9
2020-03-25,RU-KHA,0.9
2020-03-26,RU-KHA,1.0
2020-03-27,RU-KHA,1.1
2020-03-28,RU-KHA,2.7
2020-03-29,RU-KHA,3.2
2020-03-30,RU-KHA,2.1
2020-03-31,RU-KHA,2.4
2020-04-01,RU-KHA,2.5
2020-04-02,RU-KHA,2.6
2020-04-03,RU-KHA,2.6
2020-04-04,RU-KHA,3.6
2020-04-05,RU-KHA,3.8
2020-04-06,RU-KHA,2.3
2020-04-07,RU-KHA,2.4
2020-04-08,RU-KHA,2.4
2020-04-09,RU-KHA,2.2
2020-04-10,RU-KHA,2.1
2020-04-11,RU-KHA,2.9
2020-04-12,RU-KHA,3.2
2020-04-13,RU-KHA,1.9
2020-04-14,RU-KHA,2.1
2020-04-15,RU-KHA,1.9
2020-04-16,RU-KHA,1.9
2020-04-17,RU-KHA,1.9
2020-04-18,RU-KHA,2.7
2020-04-19,RU-KHA,3.2
2020-02-23,RU-AMU,2.5
2020-02-24,RU-AMU,2.6
2020-02-25,RU-AMU,0.5
2020-02-26,RU-AMU,0.6
2020-02-27,RU-AMU,0.5
2020-02-28,RU-AMU,0.4
2020-02-29,RU-AMU,1.9
2020-03-01,RU-AMU,2.4
2020-03-02,RU-AMU,0.5
2020-03-03,RU-AMU,0.4
2020-03-04,RU-AMU,0.4
2020-03-05,RU-AMU,0.4
2020-03-06,RU-AMU,0.4
2020-03-07,RU-AMU,1.8
2020-03-08,RU-AMU,2.4
2020-03-09,RU-AMU,2.5
2020-03-10,RU-AMU,0.5
2020-03-11,RU-AMU,0.5
2020-03-12,RU-AMU,0.6
2020-03-13,RU-AMU,0.6
2020-03-14,RU-AMU,1.9
2020-03-15,RU-AMU,2.6
2020-03-16,RU-AMU,0.5
2020-03-17,RU-AMU,0.5
2020-03-18,RU-AMU,0.5
2020-03-19,RU-AMU,0.5
2020-03-20,RU-AMU,0.5
2020-03-21,RU-AMU,1.9
2020-03-22,RU-AMU,2.6
2020-03-23,RU-AMU,0.8
2020-03-24,RU-AMU,0.7
2020-03-25,RU-AMU,0.8
2020-03-26,RU-AMU,0.9
2020-03-27,RU-AMU,0.9
2020-03-28,RU-AMU,2.6
2020-03-29,RU-AMU,3.2
2020-03-30,RU-AMU,2.2
2020-03-31,RU-AMU,2.4
2020-04-01,RU-AMU,2.5
2020-04-02,RU-AMU,2.7
2020-04-03,RU-AMU,2.5
2020-04-04,RU-AMU,3.3
2020-04-05,RU-AMU,3.5
2020-04-06,RU-AMU,2.1
2020-04-07,RU-AMU,2.2
2020-04-08,RU-AMU,2.1
2020-04-09,RU-AMU,2.0
2020-04-10,RU-AMU,1.8
2020-04-11,RU-AMU,2.6
2020-04-12,RU-AMU,3.0
2020-04-13,RU-AMU,1.4
2020-04-14,RU-AMU,1.4
2020-04-15,RU-AMU,1.3
2020-04-16,RU-AMU,1.3
2020-04-17,RU-AMU,1.3
2020-04-18,RU-AMU,2.4
2020-04-19,RU-AMU,3.2
2020-02-23,RU-KAM,2.9
2020-02-24,RU-KAM,3.2
2020-02-25,RU-KAM,0.8
2020-02-26,RU-KAM,0.8
2020-02-27,RU-KAM,0.7
2020-02-28,RU-KAM,0.9
2020-02-29,RU-KAM,2.4
2020-03-01,RU-KAM,3.1
2020-03-02,RU-KAM,0.7
2020-03-03,RU-KAM,0.6
2020-03-04,RU-KAM,0.6
2020-03-05,RU-KAM,0.6
2020-03-06,RU-KAM,0.7
2020-03-07,RU-KAM,2.3
2020-03-08,RU-KAM,2.8
2020-03-09,RU-KAM,3.0
2020-03-10,RU-KAM,0.8
2020-03-11,RU-KAM,0.9
2020-03-12,RU-KAM,1.3
2020-03-13,RU-KAM,0.9
2020-03-14,RU-KAM,3.0
2020-03-15,RU-KAM,2.9
2020-03-16,RU-KAM,2.2
2020-03-17,RU-KAM,0.9
2020-03-18,RU-KAM,0.9
2020-03-19,RU-KAM,1.0
2020-03-20,RU-KAM,1.1
2020-03-21,RU-KAM,3.2
2020-03-22,RU-KAM,3.3
2020-03-23,RU-KAM,1.1
2020-03-24,RU-KAM,1.4
2020-03-25,RU-KAM,1.2
2020-03-26,RU-KAM,1.3
2020-03-27,RU-KAM,1.3
2020-03-28,RU-KAM,3.0
2020-03-29,RU-KAM,3.6
2020-03-30,RU-KAM,2.3
2020-03-31,RU-KAM,2.4
2020-04-01,RU-KAM,2.5
2020-04-02,RU-KAM,2.7
2020-04-03,RU-KAM,2.9
2020-04-04,RU-KAM,3.5
2020-04-05,RU-KAM,3.9
2020-04-06,RU-KAM,2.4
2020-04-07,RU-KAM,2.5
2020-04-08,RU-KAM,2.6
2020-04-09,RU-KAM,2.5
2020-04-10,RU-KAM,2.5
2020-04-11,RU-KAM,3.3
2020-04-12,RU-KAM,3.8
2020-04-13,RU-KAM,2.3
2020-04-14,RU-KAM,2.3
2020-04-15,RU-KAM,2.3
2020-04-16,RU-KAM,2.3
2020-04-17,RU-KAM,2.4
2020-04-18,RU-KAM,3.2
2020-04-19,RU-KAM,3.7
2020-02-23,RU-MAG,3.1
2020-02-24,RU-MAG,2.9
2020-02-25,RU-MAG,0.6
2020-02-26,RU-MAG,0.6
2020-02-27,RU-MAG,0.6
2020-02-28,RU-MAG,0.6
2020-02-29,RU-MAG,2.3
2020-03-01,RU-MAG,3.0
2020-03-02,RU-MAG,0.6
2020-03-03,RU-MAG,0.5
2020-03-04,RU-MAG,0.5
2020-03-05,RU-MAG,0.4
2020-03-06,RU-MAG,0.6
2020-03-07,RU-MAG,2.3
2020-03-08,RU-MAG,3.0
2020-03-09,RU-MAG,3.1
2020-03-10,RU-MAG,0.6
2020-03-11,RU-MAG,0.6
2020-03-12,RU-MAG,0.7
2020-03-13,RU-MAG,0.6
2020-03-14,RU-MAG,2.4
2020-03-15,RU-MAG,3.2
2020-03-16,RU-MAG,0.7
2020-03-17,RU-MAG,0.8
2020-03-18,RU-MAG,0.8
2020-03-19,RU-MAG,0.8
2020-03-20,RU-MAG,0.9
2020-03-21,RU-MAG,2.4
2020-03-22,RU-MAG,3.3
2020-03-23,RU-MAG,0.9
2020-03-24,RU-MAG,0.9
2020-03-25,RU-MAG,0.8
2020-03-26,RU-MAG,0.7
2020-03-27,RU-MAG,0.9
2020-03-28,RU-MAG,2.9
2020-03-29,RU-MAG,3.7
2020-03-30,RU-MAG,2.2
2020-03-31,RU-MAG,2.2
2020-04-01,RU-MAG,2.5
2020-04-02,RU-MAG,2.6
2020-04-03,RU-MAG,2.5
2020-04-04,RU-MAG,3.3
2020-04-05,RU-MAG,3.8
2020-04-06,RU-MAG,2.0
2020-04-07,RU-MAG,2.0
2020-04-08,RU-MAG,1.9
2020-04-09,RU-MAG,2.0
2020-04-10,RU-MAG,1.9
2020-04-11,RU-MAG,3.0
2020-04-12,RU-MAG,3.6
2020-04-13,RU-MAG,1.9
2020-04-14,RU-MAG,1.9
2020-04-15,RU-MAG,1.8
2020-04-16,RU-MAG,1.8
2020-04-17,RU-MAG,1.8
2020-04-18,RU-MAG,3.1
2020-04-19,RU-MAG,3.6
2020-02-23,RU-SAK,3.1
2020-02-24,RU-SAK,2.5
2020-02-25,RU-SAK,0.4
2020-02-26,RU-SAK,0.4
2020-02-27,RU-SAK,0.4
2020-02-28,RU-SAK,0.3
2020-02-29,RU-SAK,1.9
2020-03-01,RU-SAK,2.5
2020-03-02,RU-SAK,0.4
2020-03-03,RU-SAK,0.5
2020-03-04,RU-SAK,0.3
2020-03-05,RU-SAK,0.3
2020-03-06,RU-SAK,0.4
2020-03-07,RU-SAK,1.8
2020-03-08,RU-SAK,2.6
2020-03-09,RU-SAK,2.7
2020-03-10,RU-SAK,0.4
2020-03-11,RU-SAK,2.2
2020-03-12,RU-SAK,0.3
2020-03-13,RU-SAK,0.4
2020-03-14,RU-SAK,1.9
2020-03-15,RU-SAK,2.6
2020-03-16,RU-SAK,0.3
2020-03-17,RU-SAK,0.3
2020-03-18,RU-SAK,0.6
2020-03-19,RU-SAK,0.7
2020-03-20,RU-SAK,0.7
2020-03-21,RU-SAK,2.6
2020-03-22,RU-SAK,2.7
2020-03-23,RU-SAK,0.8
2020-03-24,RU-SAK,0.8
2020-03-25,RU-SAK,0.8
2020-03-26,RU-SAK,0.9
2020-03-27,RU-SAK,0.9
2020-03-28,RU-SAK,2.6
2020-03-29,RU-SAK,3.2
2020-03-30,RU-SAK,2.3
2020-03-31,RU-SAK,2.6
2020-04-01,RU-SAK,2.8
2020-04-02,RU-SAK,2.8
2020-04-03,RU-SAK,2.7
2020-04-04,RU-SAK,3.4
2020-04-05,RU-SAK,4.0
2020-04-06,RU-SAK,2.3
2020-04-07,RU-SAK,2.3
2020-04-08,RU-SAK,2.3
2020-04-09,RU-SAK,2.2
2020-04-10,RU-SAK,2.0
2020-04-11,RU-SAK,3.0
2020-04-12,RU-SAK,3.3
2020-04-13,RU-SAK,1.8
2020-04-14,RU-SAK,1.8
2020-04-15,RU-SAK,1.9
2020-04-16,RU-SAK,1.8
2020-04-17,RU-SAK,1.7
2020-04-18,RU-SAK,2.7
2020-04-19,RU-SAK,3.3
2020-02-23,UA-43,2.8
2020-02-24,UA-43,3.0
2020-02-25,UA-43,0.7
2020-02-26,UA-43,0.7
2020-02-27,UA-43,0.8
2020-02-28,UA-43,0.8
2020-02-29,UA-43,2.3
2020-03-01,UA-43,2.8
2020-03-02,UA-43,0.7
2020-03-03,UA-43,0.6
2020-03-04,UA-43,0.5
2020-03-05,UA-43,0.5
2020-03-06,UA-43,0.6
2020-03-07,UA-43,1.9
2020-03-08,UA-43,2.6
2020-03-09,UA-43,2.6
2020-03-10,UA-43,0.6
2020-03-11,UA-43,0.7
2020-03-12,UA-43,0.6
2020-03-13,UA-43,0.6
2020-03-14,UA-43,2.1
2020-03-15,UA-43,3.0
2020-03-16,UA-43,0.8
2020-03-17,UA-43,0.8
2020-03-18,UA-43,2.3
2020-03-19,UA-43,0.9
2020-03-20,UA-43,0.9
2020-03-21,UA-43,2.3
2020-03-22,UA-43,3.0
2020-03-23,UA-43,1.3
2020-03-24,UA-43,1.5
2020-03-25,UA-43,1.4
2020-03-26,UA-43,1.4
2020-03-27,UA-43,1.4
2020-03-28,UA-43,3.1
2020-03-29,UA-43,3.9
2020-03-30,UA-43,3.1
2020-03-31,UA-43,3.2
2020-04-01,UA-43,3.3
2020-04-02,UA-43,3.5
2020-04-03,UA-43,3.7
2020-04-04,UA-43,4.2
2020-04-05,UA-43,4.4
2020-04-06,UA-43,3.3
2020-04-07,UA-43,3.1
2020-04-08,UA-43,3.0
2020-04-09,UA-43,2.9
2020-04-10,UA-43,2.8
2020-04-11,UA-43,3.7
2020-04-12,UA-43,4.0
2020-04-13,UA-43,2.8
2020-04-14,UA-43,2.7
2020-04-15,UA-43,3.1
2020-04-16,UA-43,3.0
2020-04-17,UA-43,2.9
2020-04-18,UA-43,3.8
2020-04-19,UA-43,4.1
2020-02-23,RU-BA,2.7
2020-02-24,RU-BA,2.9
2020-02-25,RU-BA,0.6
2020-02-26,RU-BA,0.7
2020-02-27,RU-BA,0.7
2020-02-28,RU-BA,0.6
2020-02-29,RU-BA,2.2
2020-03-01,RU-BA,2.8
2020-03-02,RU-BA,0.6
2020-03-03,RU-BA,0.6
2020-03-04,RU-BA,0.6
2020-03-05,RU-BA,0.5
2020-03-06,RU-BA,0.6
2020-03-07,RU-BA,2.2
2020-03-08,RU-BA,2.7
2020-03-09,RU-BA,2.9
2020-03-10,RU-BA,0.7
2020-03-11,RU-BA,0.6
2020-03-12,RU-BA,0.6
2020-03-13,RU-BA,0.6
2020-03-14,RU-BA,2.1
2020-03-15,RU-BA,2.9
2020-03-16,RU-BA,0.7
2020-03-17,RU-BA,0.7
2020-03-18,RU-BA,0.8
2020-03-19,RU-BA,0.8
2020-03-20,RU-BA,0.9
2020-03-21,RU-BA,2.4
2020-03-22,RU-BA,3.0
2020-03-23,RU-BA,1.1
2020-03-24,RU-BA,1.2
2020-03-25,RU-BA,1.2
2020-03-26,RU-BA,1.2
2020-03-27,RU-BA,1.2
2020-03-28,RU-BA,2.9
2020-03-29,RU-BA,3.5
2020-03-30,RU-BA,2.8
2020-03-31,RU-BA,2.9
2020-04-01,RU-BA,3.5
2020-04-02,RU-BA,3.6
2020-04-03,RU-BA,3.5
2020-04-04,RU-BA,4.0
2020-04-05,RU-BA,4.1
2020-04-06,RU-BA,3.0
2020-04-07,RU-BA,3.0
2020-04-08,RU-BA,2.9
2020-04-09,RU-BA,2.8
2020-04-10,RU-BA,2.7
2020-04-11,RU-BA,3.4
2020-04-12,RU-BA,3.7
2020-04-13,RU-BA,2.6
2020-04-14,RU-BA,2.7
2020-04-15,RU-BA,2.5
2020-04-16,RU-BA,2.7
2020-04-17,RU-BA,2.5
2020-04-18,RU-BA,3.3
2020-04-19,RU-BA,3.6
2020-02-23,RU-BRY,2.8
2020-02-24,RU-BRY,2.8
2020-02-25,RU-BRY,0.8
2020-02-26,RU-BRY,0.9
2020-02-27,RU-BRY,0.9
2020-02-28,RU-BRY,0.8
2020-02-29,RU-BRY,2.2
2020-03-01,RU-BRY,2.6
2020-03-02,RU-BRY,0.9
2020-03-03,RU-BRY,0.8
2020-03-04,RU-BRY,0.7
2020-03-05,RU-BRY,0.6
2020-03-06,RU-BRY,0.7
2020-03-07,RU-BRY,1.9
2020-03-08,RU-BRY,2.6
2020-03-09,RU-BRY,2.7
2020-03-10,RU-BRY,0.7
2020-03-11,RU-BRY,0.7
2020-03-12,RU-BRY,0.7
2020-03-13,RU-BRY,0.7
2020-03-14,RU-BRY,2.2
2020-03-15,RU-BRY,3.0
2020-03-16,RU-BRY,0.8
2020-03-17,RU-BRY,0.8
2020-03-18,RU-BRY,0.8
2020-03-19,RU-BRY,0.9
2020-03-20,RU-BRY,1.1
2020-03-21,RU-BRY,2.4
2020-03-22,RU-BRY,2.9
2020-03-23,RU-BRY,1.3
2020-03-24,RU-BRY,1.2
2020-03-25,RU-BRY,1.2
2020-03-26,RU-BRY,1.2
2020-03-27,RU-BRY,1.2
2020-03-28,RU-BRY,2.7
2020-03-29,RU-BRY,3.3
2020-03-30,RU-BRY,2.8
2020-03-31,RU-BRY,3.3
2020-04-01,RU-BRY,3.6
2020-04-02,RU-BRY,3.7
2020-04-03,RU-BRY,3.5
2020-04-04,RU-BRY,3.9
2020-04-05,RU-BRY,4.1
2020-04-06,RU-BRY,3.2
2020-04-07,RU-BRY,3.2
2020-04-08,RU-BRY,3.1
2020-04-09,RU-BRY,3.0
2020-04-10,RU-BRY,3.0
2020-04-11,RU-BRY,3.6
2020-04-12,RU-BRY,3.9
2020-04-13,RU-BRY,2.8
2020-04-14,RU-BRY,2.9
2020-04-15,RU-BRY,2.8
2020-04-16,RU-BRY,2.9
2020-04-17,RU-BRY,2.8
2020-04-18,RU-BRY,3.6
2020-04-19,RU-BRY,4.0
2020-02-23,RU-VLA,2.7
2020-02-24,RU-VLA,2.7
2020-02-25,RU-VLA,0.5
2020-02-26,RU-VLA,0.5
2020-02-27,RU-VLA,0.6
2020-02-28,RU-VLA,0.5
2020-02-29,RU-VLA,2.2
2020-03-01,RU-VLA,2.6
2020-03-02,RU-VLA,0.6
2020-03-03,RU-VLA,0.5
2020-03-04,RU-VLA,0.4
2020-03-05,RU-VLA,0.4
2020-03-06,RU-VLA,0.5
2020-03-07,RU-VLA,1.9
2020-03-08,RU-VLA,2.5
2020-03-09,RU-VLA,2.4
2020-03-10,RU-VLA,0.5
2020-03-11,RU-VLA,0.4
2020-03-12,RU-VLA,0.5
2020-03-13,RU-VLA,0.5
2020-03-14,RU-VLA,2.1
2020-03-15,RU-VLA,2.9
2020-03-16,RU-VLA,0.6
2020-03-17,RU-VLA,0.6
2020-03-18,RU-VLA,0.6
2020-03-19,RU-VLA,0.7
2020-03-20,RU-VLA,0.7
2020-03-21,RU-VLA,2.3
2020-03-22,RU-VLA,2.9
2020-03-23,RU-VLA,0.9
2020-03-24,RU-VLA,0.9
2020-03-25,RU-VLA,0.8
2020-03-26,RU-VLA,0.8
2020-03-27,RU-VLA,0.8
2020-03-28,RU-VLA,2.5
2020-03-29,RU-VLA,3.2
2020-03-30,RU-VLA,2.7
2020-03-31,RU-VLA,3.1
2020-04-01,RU-VLA,3.5
2020-04-02,RU-VLA,3.5
2020-04-03,RU-VLA,3.4
2020-04-04,RU-VLA,3.8
2020-04-05,RU-VLA,4.0
2020-04-06,RU-VLA,3.0
2020-04-07,RU-VLA,2.8
2020-04-08,RU-VLA,2.6
2020-04-09,RU-VLA,2.5
2020-04-10,RU-VLA,2.6
2020-04-11,RU-VLA,3.4
2020-04-12,RU-VLA,3.8
2020-04-13,RU-VLA,2.5
2020-04-14,RU-VLA,2.5
2020-04-15,RU-VLA,2.6
2020-04-16,RU-VLA,2.5
2020-04-17,RU-VLA,2.5
2020-04-18,RU-VLA,3.4
2020-04-19,RU-VLA,3.8
2020-02-23,RU-VOR,2.9
2020-02-24,RU-VOR,3.0
2020-02-25,RU-VOR,0.8
2020-02-26,RU-VOR,0.8
2020-02-27,RU-VOR,0.7
2020-02-28,RU-VOR,0.9
2020-02-29,RU-VOR,2.2
2020-03-01,RU-VOR,2.7
2020-03-02,RU-VOR,0.8
2020-03-03,RU-VOR,0.7
2020-03-04,RU-VOR,0.6
2020-03-05,RU-VOR,0.5
2020-03-06,RU-VOR,0.7
2020-03-07,RU-VOR,2.1
2020-03-08,RU-VOR,2.4
2020-03-09,RU-VOR,2.7
2020-03-10,RU-VOR,0.5
2020-03-11,RU-VOR,0.6
2020-03-12,RU-VOR,0.7
2020-03-13,RU-VOR,0.7
2020-03-14,RU-VOR,2.2
2020-03-15,RU-VOR,3.0
2020-03-16,RU-VOR,0.8
2020-03-17,RU-VOR,1.0
2020-03-18,RU-VOR,1.0
2020-03-19,RU-VOR,1.0
2020-03-20,RU-VOR,1.1
2020-03-21,RU-VOR,2.5
2020-03-22,RU-VOR,3.3
2020-03-23,RU-VOR,1.4
2020-03-24,RU-VOR,1.2
2020-03-25,RU-VOR,1.2
2020-03-26,RU-VOR,1.2
2020-03-27,RU-VOR,1.2
2020-03-28,RU-VOR,2.8
2020-03-29,RU-VOR,3.3
2020-03-30,RU-VOR,2.8
2020-03-31,RU-VOR,3.0
2020-04-01,RU-VOR,3.5
2020-04-02,RU-VOR,3.4
2020-04-03,RU-VOR,3.3
2020-04-04,RU-VOR,3.7
2020-04-05,RU-VOR,4.0
2020-04-06,RU-VOR,3.0
2020-04-07,RU-VOR,2.8
2020-04-08,RU-VOR,2.8
2020-04-09,RU-VOR,2.6
2020-04-10,RU-VOR,2.6
2020-04-11,RU-VOR,3.4
2020-04-12,RU-VOR,3.8
2020-04-13,RU-VOR,2.5
2020-04-14,RU-VOR,2.5
2020-04-15,RU-VOR,2.6
2020-04-16,RU-VOR,2.6
2020-04-17,RU-VOR,2.6
2020-04-18,RU-VOR,3.4
2020-04-19,RU-VOR,3.8
2020-02-23,RU-SAR,2.8
2020-02-24,RU-SAR,3.0
2020-02-25,RU-SAR,0.9
2020-02-26,RU-SAR,0.8
2020-02-27,RU-SAR,0.8
2020-02-28,RU-SAR,0.8
2020-02-29,RU-SAR,2.2
2020-03-01,RU-SAR,2.7
2020-03-02,RU-SAR,0.8
2020-03-03,RU-SAR,0.7
2020-03-04,RU-SAR,0.7
2020-03-05,RU-SAR,0.7
2020-03-06,RU-SAR,0.8
2020-03-07,RU-SAR,2.2
2020-03-08,RU-SAR,2.6
2020-03-09,RU-SAR,2.7
2020-03-10,RU-SAR,0.7
2020-03-11,RU-SAR,0.7
2020-03-12,RU-SAR,0.8
2020-03-13,RU-SAR,0.8
2020-03-14,RU-SAR,2.4
2020-03-15,RU-SAR,3.0
2020-03-16,RU-SAR,1.0
2020-03-17,RU-SAR,0.9
2020-03-18,RU-SAR,1.1
2020-03-19,RU-SAR,1.1
2020-03-20,RU-SAR,1.3
2020-03-21,RU-SAR,2.5
2020-03-22,RU-SAR,3.4
2020-03-23,RU-SAR,1.7
2020-03-24,RU-SAR,1.5
2020-03-25,RU-SAR,1.5
2020-03-26,RU-SAR,1.4
2020-03-27,RU-SAR,1.4
2020-03-28,RU-SAR,3.1
2020-03-29,RU-SAR,3.5
2020-03-30,RU-SAR,2.8
2020-03-31,RU-SAR,3.1
2020-04-01,RU-SAR,3.3
2020-04-02,RU-SAR,3.5
2020-04-03,RU-SAR,3.2
2020-04-04,RU-SAR,3.7
2020-04-05,RU-SAR,3.9
2020-04-06,RU-SAR,3.1
2020-04-07,RU-SAR,3.0
2020-04-08,RU-SAR,2.8
2020-04-09,RU-SAR,2.7
2020-04-10,RU-SAR,2.7
2020-04-11,RU-SAR,3.4
2020-04-12,RU-SAR,4.2
2020-04-13,RU-SAR,2.8
2020-04-14,RU-SAR,2.6
2020-04-15,RU-SAR,2.6
2020-04-16,RU-SAR,2.7
2020-04-17,RU-SAR,2.7
2020-04-18,RU-SAR,3.3
2020-04-19,RU-SAR,3.5
2020-02-23,RU-ULY,2.8
2020-02-24,RU-ULY,2.9
2020-02-25,RU-ULY,0.9
2020-02-26,RU-ULY,0.8
2020-02-27,RU-ULY,0.9
2020-02-28,RU-ULY,0.8
2020-02-29,RU-ULY,2.4
2020-03-01,RU-ULY,2.8
2020-03-02,RU-ULY,1.0
2020-03-03,RU-ULY,0.8
2020-03-04,RU-ULY,0.8
2020-03-05,RU-ULY,0.7
2020-03-06,RU-ULY,0.8
2020-03-07,RU-ULY,2.2
2020-03-08,RU-ULY,2.6
2020-03-09,RU-ULY,3.0
2020-03-10,RU-ULY,0.8
2020-03-11,RU-ULY,0.8
2020-03-12,RU-ULY,0.8
2020-03-13,RU-ULY,0.8
2020-03-14,RU-ULY,2.2
2020-03-15,RU-ULY,2.9
2020-03-16,RU-ULY,1.0
2020-03-17,RU-ULY,1.2
2020-03-18,RU-ULY,1.2
2020-03-19,RU-ULY,1.3
2020-03-20,RU-ULY,1.3
2020-03-21,RU-ULY,2.6
2020-03-22,RU-ULY,3.1
2020-03-23,RU-ULY,1.5
2020-03-24,RU-ULY,1.4
2020-03-25,RU-ULY,1.3
2020-03-26,RU-ULY,1.3
2020-03-27,RU-ULY,1.2
2020-03-28,RU-ULY,2.7
2020-03-29,RU-ULY,3.1
2020-03-30,RU-ULY,2.8
2020-03-31,RU-ULY,3.1
2020-04-01,RU-ULY,3.4
2020-04-02,RU-ULY,3.4
2020-04-03,RU-ULY,3.2
2020-04-04,RU-ULY,3.5
2020-04-05,RU-ULY,3.8
2020-04-06,RU-ULY,3.0
2020-04-07,RU-ULY,2.9
2020-04-08,RU-ULY,2.8
2020-04-09,RU-ULY,2.7
2020-04-10,RU-ULY,2.6
2020-04-11,RU-ULY,3.3
2020-04-12,RU-ULY,3.7
2020-04-13,RU-ULY,2.8
2020-04-14,RU-ULY,2.6
2020-04-15,RU-ULY,2.5
2020-04-16,RU-ULY,2.6
2020-04-17,RU-ULY,2.6
2020-04-18,RU-ULY,3.4
2020-04-19,RU-ULY,3.5
2020-02-23,RU-ALT,2.6
2020-02-24,RU-ALT,2.7
2020-02-25,RU-ALT,0.7
2020-02-26,RU-ALT,0.7
2020-02-27,RU-ALT,0.7
2020-02-28,RU-ALT,0.8
2020-02-29,RU-ALT,2.2
2020-03-01,RU-ALT,2.7
2020-03-02,RU-ALT,0.7
2020-03-03,RU-ALT,0.6
2020-03-04,RU-ALT,0.7
2020-03-05,RU-ALT,0.6
2020-03-06,RU-ALT,0.6
2020-03-07,RU-ALT,2.2
2020-03-08,RU-ALT,2.8
2020-03-09,RU-ALT,3.0
2020-03-10,RU-ALT,0.8
2020-03-11,RU-ALT,0.7
2020-03-12,RU-ALT,0.7
2020-03-13,RU-ALT,0.6
2020-03-14,RU-ALT,2.1
2020-03-15,RU-ALT,2.9
2020-03-16,RU-ALT,0.7
2020-03-17,RU-ALT,0.7
2020-03-18,RU-ALT,0.7
2020-03-19,RU-ALT,0.8
2020-03-20,RU-ALT,0.9
2020-03-21,RU-ALT,2.3
2020-03-22,RU-ALT,3.0
2020-03-23,RU-ALT,1.0
2020-03-24,RU-ALT,1.0
2020-03-25,RU-ALT,1.0
2020-03-26,RU-ALT,1.0
2020-03-27,RU-ALT,1.1
2020-03-28,RU-ALT,2.8
2020-03-29,RU-ALT,3.3
2020-03-30,RU-ALT,2.3
2020-03-31,RU-ALT,2.7
2020-04-01,RU-ALT,3.1
2020-04-02,RU-ALT,3.3
2020-04-03,RU-ALT,3.2
2020-04-04,RU-ALT,3.7
2020-04-05,RU-ALT,3.9
2020-04-06,RU-ALT,2.7
2020-04-07,RU-ALT,2.6
2020-04-08,RU-ALT,2.6
2020-04-09,RU-ALT,2.5
2020-04-10,RU-ALT,2.4
2020-04-11,RU-ALT,3.1
2020-04-12,RU-ALT,3.4
2020-04-13,RU-ALT,2.3
2020-04-14,RU-ALT,2.2
2020-04-15,RU-ALT,2.2
2020-04-16,RU-ALT,2.2
2020-04-17,RU-ALT,2.1
2020-04-18,RU-ALT,3.0
2020-04-19,RU-ALT,3.3
2020-02-23,RU-BU,2.6
2020-02-24,RU-BU,2.6
2020-02-25,RU-BU,2.3
2020-02-26,RU-BU,1.1
2020-02-27,RU-BU,0.8
2020-02-28,RU-BU,0.7
2020-02-29,RU-BU,2.1
2020-03-01,RU-BU,2.7
2020-03-02,RU-BU,0.8
2020-03-03,RU-BU,0.7
2020-03-04,RU-BU,0.7
2020-03-05,RU-BU,0.7
2020-03-06,RU-BU,0.7
2020-03-07,RU-BU,2.0
2020-03-08,RU-BU,2.5
2020-03-09,RU-BU,2.7
2020-03-10,RU-BU,0.8
2020-03-11,RU-BU,0.7
2020-03-12,RU-BU,0.7
2020-03-13,RU-BU,0.7
2020-03-14,RU-BU,2.0
2020-03-15,RU-BU,2.6
2020-03-16,RU-BU,0.7
2020-03-17,RU-BU,0.7
2020-03-18,RU-BU,0.7
2020-03-19,RU-BU,0.8
2020-03-20,RU-BU,0.8
2020-03-21,RU-BU,2.1
2020-03-22,RU-BU,2.6
2020-03-23,RU-BU,1.0
2020-03-24,RU-BU,1.1
2020-03-25,RU-BU,1.4
2020-03-26,RU-BU,1.4
2020-03-27,RU-BU,1.5
2020-03-28,RU-BU,2.8
2020-03-29,RU-BU,3.8
2020-03-30,RU-BU,3.3
2020-03-31,RU-BU,3.5
2020-04-01,RU-BU,3.7
2020-04-02,RU-BU,3.8
2020-04-03,RU-BU,3.7
2020-04-04,RU-BU,4.0
2020-04-05,RU-BU,4.2
2020-04-06,RU-BU,3.2
2020-04-07,RU-BU,3.2
2020-04-08,RU-BU,3.1
2020-04-09,RU-BU,3.1
2020-04-10,RU-BU,2.9
2020-04-11,RU-BU,3.4
2020-04-12,RU-BU,3.8
2020-04-13,RU-BU,2.9
2020-04-14,RU-BU,3.0
2020-04-15,RU-BU,2.9
